what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463625959252
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463625980506
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463625989894
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463625998263
started,bundle,org.eclipse.wb.runtime.lib,1.7.0.r42x201405021445,"org.eclipse.wb.runtime.lib",1463625998546
started,bundle,org.eclipse.wb.swt,1.7.0.r42x201405021519,"org.eclipse.wb.swt",1463625999016
started,bundle,org.eclipse.wb.rcp,1.7.0.r42x201405021526,"org.eclipse.wb.rcp",1463625999032
started,bundle,org.eclipse.wb.rcp.nebula,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.nebula",1463625999110
started,bundle,org.eclipse.wb.swing,1.7.0.r42x201405021531,"org.eclipse.wb.swing",1463625999116
started,bundle,org.eclipse.wb.swing.FormLayout,1.7.0.r42x201405021531,"org.eclipse.wb.swing.FormLayout",1463625999132
started,bundle,org.eclipse.wb.xwt,1.7.0.r42x201405021548,"org.eclipse.wb.xwt",1463625999166
started,bundle,org.eclipse.pde,3.4.100.v200906111540,"org.eclipse.pde",1463625999445
started,bundle,org.eclipse.wb.rcp.swing2swt,1.7.0.r42x201405021526,"org.eclipse.wb.rcp.swing2swt",1463626003672
started,bundle,org.eclipse.wb.core.databinding,1.7.0.r42x201405021448,"org.eclipse.wb.core.databinding",1463626004246
started,bundle,org.eclipse.wb.swing.jsr296,1.7.0.r42x201405021531,"org.eclipse.wb.swing.jsr296",1463626006670
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.7.0.r42x201405021531,"org.eclipse.wb.swing.MigLayout.lib",1463626007725
started,bundle,org.eclipse.wb.swing.MigLayout,1.7.0.r42x201405021531,"org.eclipse.wb.swing.MigLayout",1463626007727
started,bundle,org.eclipse.wb.swing.java6,1.7.0.r42x201405021531,"org.eclipse.wb.swing.java6",1463626007732
started,bundle,org.eclipse.wb.layout.group,1.7.0.r42x201405021517,"org.eclipse.wb.layout.group",1463626007735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626008087
started,bundle,org.eclipse.wb.os,1.7.0.r42x201405021445,"org.eclipse.wb.os",1463626014710
started,bundle,org.eclipse.wb.os.win32,1.7.0.r42x201405021445,"org.eclipse.wb.os.win32",1463626014755
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626036779
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626036814
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626041302
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626077959
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626084481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626105031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626178286
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626178319
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626184311
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626184338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626188030
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626188055
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.7.0.r42x201405021531,"org.eclipse.wb.swing.FormLayout.lib",1463626194696
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626196749
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626200567
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463626213158
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1463626214635
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463626218079
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463626251992
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626257051
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626269545
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626270200
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626271373
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463626320868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1463626328995
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463626331246
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1463626333600
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626335340
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626335924
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463626340751
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626354458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626354619
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626354760
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626354891
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626355022
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463626392099
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463626395806
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626402282
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626402756
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626402974
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626403174
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626403575
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626403919
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626404374
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626404589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626406392
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626450014
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463626453312
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626506094
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626532121
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626557743
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1463626559708
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1463626612979
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1463626614352
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626626321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626652379
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1463626666602
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626677282
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626677701
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626677873
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626680528
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626680688
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1463626680912
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1463626723582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626725056
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463626725514
