what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1463707309526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1463707310879
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707314644
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707316182
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707319500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707321019
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707323282
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463707323311
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707336877
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707341489
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707342754
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707346131
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707354807
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1463707362258
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707368088
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707370337
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707373057
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463707373360
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463707373436
opened,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1463707373511
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1463707373547
started,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1463707374507
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463707374521
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463707374547
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707377232
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707380442
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463707386377
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1463707386489
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463707387918
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707391383
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707393215
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707400069
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463707401788
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707401978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707403267
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707406637
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707410555
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707413674
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463707418110
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1463707433166
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1463707433308
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707434835
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707437821
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463707441179
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463707450571
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707453490
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1463707464081
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1463707467731
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1463707469788
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707551865
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707572440
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707574058
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707582457
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463707582569
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1463707583798
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1463707587963
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1463707603193
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463707608032
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1463707609842
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707621523
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1463707623786
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1463707628615
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1463707649068
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707654396
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1463707659154
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707670783
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1463707674829
